scenario,configuration,quantity,n_replicates,truth,contraction_median,contraction_min,contraction_max,coverage,absolute_bias_log_median,rank_min,n_par,least_fisher_eigenvalue_median,least_informed_contraction_median
L8_03,E8_relax_constitutive_Cvcal_norm,mu,5,1999.9999999999998,0.005787114557695624,0.005738970554313033,0.005848570463060738,0.6,0.006179331240240948,11,16,0.0,1.0
L8_03,E8_relax_constitutive_Cvcal_norm,phi,5,0.06,0.7233996986660611,0.6960671968539377,0.7273523640787183,1.0,0.3184184991200878,11,16,0.0,1.0
L8_03,E8_relax_constitutive_Cvcal_norm,vmag,5,0.002999999999999999,0.007223944727219182,0.006904202427481757,0.007452159624931509,0.8,0.010197935158301696,11,16,0.0,1.0
L8_03,E8_relax_independent_matched,D,5,3.0000000000000015e-07,0.02078853495056234,0.020431628937341982,0.02101524758478396,0.8,0.009449314122848662,14,16,0.0,1.0
L8_03,E8_relax_independent_matched,S_v,5,0.00015000000000000004,0.6974991604289564,0.6691448115304567,0.700006299779225,1.0,0.19855767226156296,14,16,0.0,1.0
L8_03,E8_relax_independent_matched,eta_s,5,4.0,0.007030377932081714,0.006989411999304228,0.007077958169798853,1.0,0.00688969533998951,14,16,0.0,1.0
L8_03,E8_relax_independent_matched,k,5,7.000000000000004e-14,0.8536101373836071,0.6067952121323231,0.8571801664399897,1.0,0.8654604899962521,14,16,0.0,1.0
L8_03,E8_relax_independent_matched,mu,5,1999.9999999999998,0.005787107657675828,0.005738967336882711,0.00584855374895056,0.6,0.006171319712372281,14,16,0.0,1.0
L8_03,E8_relax_independent_matched,phi,5,0.06,0.06757325056378666,0.06725560490615988,0.06763894640699879,1.0,0.007989423311238752,14,16,0.0,1.0
L8_03,E8_relax_independent_matched,vmag,5,0.002999999999999999,0.006286451535123997,0.006036110795616102,0.006304623497311915,1.0,0.00705994945569266,14,16,0.0,1.0
L8_04,E2_ceus,D,5,2.9999999999999997e-06,0.007588646716095145,0.007510317749690471,0.007808574061435072,1.0,0.007733189899015613,6,9,0.0,1.0
L8_04,E2_ceus,S_v,5,2.4000000000000004e-05,1.0,1.0,1.0,1.0,0.07074978113685049,6,9,0.0,1.0
L8_04,E2_ceus,k,5,1.9999999999999983e-12,1.0,1.0,1.0,1.0,1.8444397270569688,6,9,0.0,1.0
L8_04,E2_ceus,phi,5,0.06,0.8382600483678273,0.8382596481623632,0.8382601638429924,1.0,0.6909350480550605,6,9,0.0,1.0
L8_04,E2_ceus,vmag,5,0.0004000000000000001,0.025574291377685122,0.02327647023920459,0.027130013746148953,0.8,0.03439123242717823,6,9,0.0,1.0
L8_04,E2_ceus_Acal,D,5,2.9999999999999997e-06,0.007589227205370624,0.007510922480681023,0.007809088846626096,1.0,0.0076268924005979954,6,9,0.0,1.0
L8_04,E2_ceus_Acal,S_v,5,2.4000000000000004e-05,1.0,1.0,1.0,1.0,0.07074978113685049,6,9,0.0,1.0
L8_04,E2_ceus_Acal,k,5,1.9999999999999983e-12,1.0,1.0,1.0,1.0,1.8444397270569688,6,9,0.0,1.0
L8_04,E2_ceus_Acal,phi,5,0.06,0.06549920213059512,0.06544185712975042,0.06551576250704415,1.0,0.007353062705839353,6,9,0.0,1.0
L8_04,E2_ceus_Acal,vmag,5,0.0004000000000000001,0.025559169724754714,0.023264087302442317,0.02711228715675092,0.8,0.034004930482603335,6,9,0.0,1.0
L8_04,E3_joint_independent,D,5,2.9999999999999997e-06,0.007601646015591916,0.007560070317068096,0.007716882843129823,0.8,0.013604558102978004,12,13,0.0,1.0
L8_04,E3_joint_independent,S_v,5,2.4000000000000004e-05,1.0,1.0,1.0,1.0,0.07074978113685049,12,13,0.0,1.0
L8_04,E3_joint_independent,eta_s,5,4.0,0.007035255793905109,0.0069936910061110845,0.007081908284022115,1.0,0.0073215916418412075,12,13,0.0,1.0
L8_04,E3_joint_independent,k,5,1.9999999999999983e-12,0.9996524778637383,0.9995904020503172,0.9997051277493498,1.0,1.8493976539920816,12,13,0.0,1.0
L8_04,E3_joint_independent,mu,5,1999.9999999999998,0.005791112964451105,0.005742649033880064,0.0058526721940344445,0.6,0.006322133253640949,12,13,0.0,1.0
L8_04,E3_joint_independent,phi,5,0.06,0.0655314903241505,0.0654625554263526,0.06555910529895065,1.0,0.005994844840901514,12,13,0.0,1.0
L8_04,E3_joint_independent,vmag,5,0.0004000000000000001,0.026161883916421696,0.024831497839941066,0.02664880368572426,1.0,0.021889776013126472,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,C_v,5,0.0004000000000000001,1.0,1.0,1.0,1.0,0.0,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,D,5,2.9999999999999997e-06,0.007601646015591916,0.007560070317068096,0.007716882859748648,0.8,0.013604559936533533,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,S_v,5,2.4000000000000004e-05,0.26883876784877975,0.2688231194435416,0.26884504088600514,1.0,0.0059948448409024024,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,eta_s,5,4.0,0.007035255793905109,0.0069936910061110845,0.007081908240227234,1.0,0.0073215916418412075,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,k,5,1.9999999999999983e-12,0.9996524778637383,0.9995904020503172,0.9997051104222623,1.0,1.8493685509385678,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,mu,5,1999.9999999999998,0.005791112964451105,0.005742649033880064,0.0058526721940344445,0.6,0.006322133253640949,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,phi,5,0.06,0.0655314903241505,0.06546255542486962,0.06555910529895065,1.0,0.005994844840901514,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,vmag,5,0.0004000000000000001,0.026161883916421696,0.024831497636743246,0.02664880368572426,1.0,0.021889776013126472,12,13,0.0,1.0
L8_04,E5_joint_network,C_v,5,0.0004000000000000001,1.0,1.0,1.0,1.0,0.9162907318741551,12,13,0.0,1.0
L8_04,E5_joint_network,D,5,2.9999999999999997e-06,0.007601395097334397,0.007559627189237651,0.007716613800898019,0.8,0.013613384514377103,12,13,0.0,1.0
L8_04,E5_joint_network,S_v,5,2.4000000000000004e-05,0.8390060483980073,0.8390044383518843,0.8390066877947311,1.0,0.9133941257099298,12,13,0.0,1.0
L8_04,E5_joint_network,eta_s,5,4.0,0.0070436276438703505,0.007004228673854316,0.007091636115607621,1.0,0.006910271487726272,12,13,0.0,1.0
L8_04,E5_joint_network,k,5,1.9999999999999983e-12,0.48414067526043664,0.4833179869424006,0.48449979707688257,1.0,0.053177029334595005,12,13,0.0,1.0
L8_04,E5_joint_network,mu,5,1999.9999999999998,0.005793922996179336,0.005745764193167131,0.005858672299396394,0.6,0.006178084632286307,12,13,0.0,1.0
L8_04,E5_joint_network,phi,5,0.06,0.06546431535010101,0.06539488156872884,0.06549186916436218,1.0,0.006016424650097996,12,13,0.0,1.0
L8_04,E5_joint_network,vmag,5,0.0004000000000000001,0.026174597858485332,0.024842494244123322,0.026662730373997287,1.0,0.02221863509904587,12,13,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,C_v,5,0.0004000000000000001,0.9583944854796899,0.9583120695923149,0.9584530652484365,1.0,0.034654624587874494,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,D,5,2.9999999999999997e-06,0.007601871942575599,0.007559910055090064,0.007716844330677337,0.8,0.013677010473045925,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,S_v,5,2.4000000000000004e-05,0.2569727469787055,0.2569648595820773,0.2570023056901352,1.0,0.03831812735614015,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,eta_s,5,4.0,0.0070355868723722785,0.006994390600678401,0.007082324363135522,1.0,0.006914415295738108,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,k,5,1.9999999999999983e-12,0.14262003306509277,0.14126837954279012,0.1445331820211717,1.0,0.07891590752740996,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,mu,5,1999.9999999999998,0.005789241413104661,0.005741099188729343,0.005850809753900778,0.6,0.0061795319994173425,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,phi,5,0.06,0.06537455475889813,0.0653063989032855,0.06540175192265817,1.0,0.007562849128239346,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,vmag,5,0.0004000000000000001,0.026146424513380135,0.02482023527295915,0.026631591366481626,1.0,0.021565299164588936,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal_norm,C_v,5,0.0004000000000000001,0.9804944386066671,0.9804838378556114,0.9805090713347434,1.0,0.021194480245978475,12,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal_norm,D,5,2.9999999999999997e-06,0.00791981070695899,0.0077724714481608205,0.007946401886302343,0.8,0.012251830010692188,12,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal_norm,S_v,5,2.4000000000000004e-05,0.6589235120859892,0.6586899923294924,0.6592395860197997,1.0,0.6766746060584765,12,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal_norm,eta_s,5,4.0,0.007035493686610568,0.006994075617779979,0.007082151928922553,1.0,0.007144441641204535,12,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal_norm,k,5,1.9999999999999983e-12,0.3002881187515869,0.2998911686699023,0.3008104683948099,1.0,0.6712805784148408,12,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal_norm,mu,5,1999.9999999999998,0.00579036059295451,0.005742014207445325,0.005851813122743781,0.6,0.00626016288391984,12,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal_norm,phi,5,0.06,0.6876124045777805,0.687403743851446,0.687894434816213,1.0,0.6978690863044559,12,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal_norm,vmag,5,0.0004000000000000001,0.01669811312186804,0.016249026900065074,0.019044656235273173,1.0,0.026042256791297014,12,16,0.0,1.0
L8_04,E8_relax_independent_matched,D,5,2.9999999999999997e-06,0.007601644690099151,0.007560070219858438,0.007716882954836024,0.8,0.013604568980541742,15,16,0.0,1.0
L8_04,E8_relax_independent_matched,S_v,5,2.4000000000000004e-05,0.6586735885248124,0.6584396630322904,0.658967343090946,1.0,0.24924953781360415,15,16,0.0,1.0
L8_04,E8_relax_independent_matched,eta_s,5,4.0,0.00703670910429859,0.006995439312378623,0.007083459607959625,1.0,0.007021540227053036,15,16,0.0,1.0
L8_04,E8_relax_independent_matched,k,5,1.9999999999999983e-12,0.3001763712783214,0.2997774027066646,0.3006898362421833,1.0,0.25263105343757175,15,16,0.0,1.0
L8_04,E8_relax_independent_matched,mu,5,1999.9999999999998,0.005790441399473203,0.005742110392209219,0.005851914047173646,0.6,0.006216950076016303,15,16,0.0,1.0
L8_04,E8_relax_independent_matched,phi,5,0.06,0.06553149043349361,0.06546255533494223,0.06555910535192626,1.0,0.00599923430104754,15,16,0.0,1.0
L8_04,E8_relax_independent_matched,vmag,5,0.0004000000000000001,0.026161901607880268,0.024831496470369453,0.02664881401624222,1.0,0.021890221274238897,15,16,0.0,1.0
L8_05,E2_ceus,D,5,2.9999999999999997e-06,0.007588646702085562,0.007510317750802261,0.007808574058219699,1.0,0.007733189993212264,6,9,0.0,1.0
L8_05,E2_ceus,S_v,5,0.00015000000000000004,1.0,1.0,1.0,1.0,1.9033312448851607,6,9,0.0,1.0
L8_05,E2_ceus,k,5,7.000000000000004e-14,1.0,1.0,1.0,1.0,1.5079674904357532,6,9,0.0,1.0
L8_05,E2_ceus,phi,5,0.06,0.8382600483149621,0.838259648329671,0.8382601637871293,1.0,0.6909357160637608,6,9,0.0,1.0
L8_05,E2_ceus,vmag,5,0.0004000000000000001,0.02557429167068761,0.02327647030236048,0.027130013720166643,0.8,0.034391232447265274,6,9,0.0,1.0
L8_05,E2_ceus_Acal,D,5,2.9999999999999997e-06,0.007589227118910898,0.007510922476566749,0.007809088849893027,1.0,0.007626892232263316,6,9,0.0,1.0
L8_05,E2_ceus_Acal,S_v,5,0.00015000000000000004,1.0,1.0,1.0,1.0,1.9033312448851607,6,9,0.0,1.0
L8_05,E2_ceus_Acal,k,5,7.000000000000004e-14,1.0,1.0,1.0,1.0,1.5079674904357532,6,9,0.0,1.0
L8_05,E2_ceus_Acal,phi,5,0.06,0.0654992021601399,0.06544185712727106,0.06551576249594014,1.0,0.0073531137184974504,6,9,0.0,1.0
L8_05,E2_ceus_Acal,vmag,5,0.0004000000000000001,0.025559170814370338,0.023264087289501103,0.02711228720875202,0.8,0.03400493171568186,6,9,0.0,1.0
L8_05,E3_joint_independent,D,5,2.9999999999999997e-06,0.007601645071189125,0.0075600714354139556,0.007716881622165349,0.8,0.01360443404449363,11,13,0.0,1.0
L8_05,E3_joint_independent,S_v,5,0.00015000000000000004,1.0,1.0,1.0,1.0,1.9033312448851607,11,13,0.0,1.0
L8_05,E3_joint_independent,eta_s,5,0.5,0.012734571862581761,0.011580670466102453,0.013143548648883657,1.0,0.007226317452122766,11,13,0.0,1.0
L8_05,E3_joint_independent,k,5,7.000000000000004e-14,0.9981257221097654,0.9973444521283881,0.9985551700576797,1.0,1.5670849376833864,11,13,0.0,1.0
L8_05,E3_joint_independent,mu,5,5999.999999999995,0.002272340633934053,0.00226674976079229,0.002298023579353361,0.6,0.0019564122117792238,11,13,0.0,1.0
L8_05,E3_joint_independent,phi,5,0.06,0.06553149047041655,0.06546255550976034,0.0655591053946527,1.0,0.005994337891864099,11,13,0.0,1.0
L8_05,E3_joint_independent,vmag,5,0.0004000000000000001,0.026161896588769096,0.024831512970136266,0.026648814843643637,1.0,0.021890095104830642,11,13,0.0,1.0
L8_05,E4_joint_constitutive_Cvcal,C_v,5,0.0025000000000000005,1.0,1.0,1.0,1.0,0.0,11,13,0.0,1.0
L8_05,E4_joint_constitutive_Cvcal,D,5,2.9999999999999997e-06,0.007601645071189125,0.0075600714354139556,0.00771688164851683,0.8,0.013604436943291276,11,13,0.0,1.0
L8_05,E4_joint_constitutive_Cvcal,S_v,5,0.00015000000000000001,0.268838767881999,0.26882311946278703,0.2688450409077492,1.0,0.005994337891864987,11,13,0.0,1.0
L8_05,E4_joint_constitutive_Cvcal,eta_s,5,0.5,0.012734571862581761,0.011580670466102453,0.013143555152344525,1.0,0.007226317452122766,11,13,0.0,1.0
L8_05,E4_joint_constitutive_Cvcal,k,5,7.000000000000004e-14,0.9981257221097654,0.9973444521283881,0.9985551700576797,1.0,1.5670849376833864,11,13,0.0,1.0
L8_05,E4_joint_constitutive_Cvcal,mu,5,5999.999999999995,0.002272340633934053,0.00226674976079229,0.002298023579353361,0.6,0.0019564122117792238,11,13,0.0,1.0
L8_05,E4_joint_constitutive_Cvcal,phi,5,0.06,0.06553149047041655,0.06546255550969278,0.0655591053946527,1.0,0.005994337891864099,11,13,0.0,1.0
L8_05,E4_joint_constitutive_Cvcal,vmag,5,0.0004000000000000001,0.026161896588769096,0.02483151262100404,0.026648814843643637,1.0,0.021890095104830642,11,13,0.0,1.0
L8_05,E5_joint_network,C_v,5,0.0025000000000000005,1.0,1.0,1.0,1.0,0.9162907318741551,11,13,0.0,1.0
L8_05,E5_joint_network,D,5,2.9999999999999997e-06,0.007601635361573971,0.007558572203174111,0.007716690718478401,0.8,0.01362602943864566,11,13,0.0,1.0
L8_05,E5_joint_network,S_v,5,0.00015000000000000001,0.8390054579928474,0.8390041916095404,0.8390062303838732,1.0,0.920046515608199,11,13,0.0,1.0
L8_05,E5_joint_network,eta_s,5,0.5,0.014023761882546483,0.013472607800844943,0.014597009326251955,1.0,0.004734551614198335,11,13,0.0,1.0
L8_05,E5_joint_network,k,5,7.000000000000004e-14,0.4768297022850829,0.46446960924557434,0.4801339742632238,0.0,3.4872934085884957,11,13,0.0,1.0
L8_05,E5_joint_network,mu,5,5999.999999999995,0.0023597088877823726,0.002311089952860208,0.002449424527472185,0.8,0.002496466856419133,11,13,0.0,1.0
L8_05,E5_joint_network,phi,5,0.06,0.06543886246778433,0.06538423421801852,0.06547215892831362,1.0,0.007126733151093578,11,13,0.0,1.0
L8_05,E5_joint_network,vmag,5,0.0004000000000000001,0.026170994095258374,0.024840965167177306,0.026669206552324815,1.0,0.02213145297090069,11,13,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal,C_v,5,0.0025000000000000005,0.9659968849534899,0.9604553941183495,0.9667419631814772,1.0,0.027310865653378258,14,16,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal,D,5,2.9999999999999997e-06,0.007600322484744715,0.007558911638349551,0.007715370005887484,0.8,0.013523763687231849,14,16,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal,S_v,5,0.00015000000000000001,0.2591411474804915,0.2575573470451594,0.25936418574535863,1.0,0.025889286304908055,14,16,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal,eta_s,5,0.5,0.012652871364955607,0.01140787718281301,0.013088801058378993,1.0,0.0079322010444699,14,16,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal,k,5,7.000000000000004e-14,0.7026100711812931,0.5319930128075113,0.7112546450880347,1.0,0.6510156472004311,14,16,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal,mu,5,5999.999999999995,0.0022669503758212146,0.0022602899064844283,0.002293339397086149,0.6,0.0019183362117356495,14,16,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal,phi,5,0.06,0.06540588618764029,0.06531405207051075,0.06542705883547363,1.0,0.006733312671536318,14,16,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal,vmag,5,0.0004000000000000001,0.026169736007860444,0.024839117901905097,0.026650512180293785,1.0,0.022139253169516593,14,16,0.0,1.0
L8_05,E8_relax_constitutive_Cvcal_norm,C_v,5,0.0025000000000000005,0.9823801838048242,0.980928317228916,0.9825954766262099,1.0,0.04939057400379099,11,16,3.101353415043769e-14,0.9999999999999845
L8_05,E8_relax_constitutive_Cvcal_norm,D,5,2.9999999999999997e-06,0.007919810706901067,0.007772471448612117,0.007946401891076392,0.8,0.012251830044464285,11,16,3.101353415043769e-14,0.9999999999999845
L8_05,E8_relax_constitutive_Cvcal_norm,S_v,5,0.00015000000000000001,0.6988491365203047,0.6683092134280396,0.7032683996650859,1.0,0.26366055068476335,11,16,3.101353415043769e-14,0.9999999999999845
L8_05,E8_relax_constitutive_Cvcal_norm,eta_s,5,0.5,0.01264839635732912,0.011403647416508256,0.013078932892546377,1.0,0.008087997043142225,11,16,3.101353415043769e-14,0.9999999999999845
L8_05,E8_relax_constitutive_Cvcal_norm,k,5,7.000000000000004e-14,0.8541826825961045,0.5874572122941122,0.8558547690153063,1.0,0.22640617377422956,11,16,3.101353415043769e-14,0.9999999999999845
L8_05,E8_relax_constitutive_Cvcal_norm,mu,5,5999.999999999995,0.0022666799911840955,0.002260130553401743,0.0022931843513141633,0.6,0.0019114857889661607,11,16,3.101353415043769e-14,0.9999999999999845
L8_05,E8_relax_constitutive_Cvcal_norm,phi,5,0.06,0.7234081075105651,0.6960005933636355,0.7273874972745975,1.0,0.31305112468855434,11,16,3.101353415043769e-14,0.9999999999999845
L8_05,E8_relax_constitutive_Cvcal_norm,vmag,5,0.0004000000000000001,0.016698113102573412,0.016249026802771623,0.019044656251514528,1.0,0.0260422595613381,11,16,3.101353415043769e-14,0.9999999999999845
L8_05,E8_relax_independent_matched,D,5,2.9999999999999997e-06,0.007601645648615951,0.0075600705996982775,0.007716879940713832,0.8,0.013604263352441137,14,16,0.0,1.0
L8_05,E8_relax_independent_matched,S_v,5,0.00015000000000000004,0.6975111936007621,0.6689575767117122,0.7002230896728339,1.0,0.20882325079168673,14,16,0.0,1.0
L8_05,E8_relax_independent_matched,eta_s,5,0.5,0.01267101336898491,0.01142293161699897,0.013138809134175495,1.0,0.007885198896700363,14,16,0.0,1.0
L8_05,E8_relax_independent_matched,k,5,7.000000000000004e-14,0.853499912611435,0.6057046595165915,0.856999200494642,1.0,0.8993391550806571,14,16,0.0,1.0
L8_05,E8_relax_independent_matched,mu,5,5999.999999999995,0.002267979458354893,0.0022608359135998534,0.0022936142856454906,0.6,0.0019237625643686584,14,16,0.0,1.0
L8_05,E8_relax_independent_matched,phi,5,0.06,0.06553149040535046,0.06546255555002432,0.06555910533622333,1.0,0.0059945667623453325,14,16,0.0,1.0
L8_05,E8_relax_independent_matched,vmag,5,0.0004000000000000001,0.026161888949944034,0.02483153396080606,0.026648805879588126,1.0,0.021889906502477352,14,16,0.0,1.0
L8_06,E2_ceus,D,5,3.0000000000000015e-07,0.020898200001954578,0.02045069446806519,0.021282125720136897,0.8,0.02304616388468439,6,9,0.0,1.0
L8_06,E2_ceus,S_v,5,2.4000000000000004e-05,1.0,1.0,1.0,1.0,0.07074978113685049,6,9,0.0,1.0
L8_06,E2_ceus,k,5,1.9999999999999983e-12,1.0,1.0,1.0,1.0,1.8444397270569688,6,9,0.0,1.0
L8_06,E2_ceus,phi,5,0.06,0.8382751537510884,0.8382736021980023,0.8382764085840585,1.0,0.6915707778187281,6,9,0.0,1.0
L8_06,E2_ceus,vmag,5,0.002999999999999999,0.006329645143216999,0.006166975140724055,0.006458023563988825,1.0,0.008220258896651345,6,9,0.0,1.0
L8_06,E2_ceus_Acal,D,5,3.0000000000000015e-07,0.020896373107697295,0.02044895797167257,0.02128010996852765,0.8,0.02260905000160207,6,9,0.0,1.0
L8_06,E2_ceus_Acal,S_v,5,2.4000000000000004e-05,1.0,1.0,1.0,1.0,0.07074978113685049,6,9,0.0,1.0
L8_06,E2_ceus_Acal,k,5,1.9999999999999983e-12,1.0,1.0,1.0,1.0,1.8444397270569688,6,9,0.0,1.0
L8_06,E2_ceus_Acal,phi,5,0.06,0.06763166991020732,0.06741577828738954,0.06780578056608522,1.0,0.004549153376205428,6,9,0.0,1.0
L8_06,E2_ceus_Acal,vmag,5,0.002999999999999999,0.006328809655574977,0.006166201747318363,0.006457208812056761,1.0,0.008300749948666919,6,9,0.0,1.0
L8_06,E3_joint_independent,D,5,3.0000000000000015e-07,0.020788534279469275,0.02043162878639134,0.021015246521079542,0.8,0.009449624623911745,12,13,0.0,1.0
L8_06,E3_joint_independent,S_v,5,2.4000000000000004e-05,1.0,1.0,1.0,1.0,0.07074978113685049,12,13,0.0,1.0
L8_06,E3_joint_independent,eta_s,5,0.5,0.012736032070886241,0.011633535088323948,0.013137914542309148,1.0,0.009788282348056065,12,13,0.0,1.0
L8_06,E3_joint_independent,k,5,1.9999999999999983e-12,0.9980488099651916,0.9971847176681168,0.9985128040380031,1.0,1.76174931359677,12,13,0.0,1.0
L8_06,E3_joint_independent,mu,5,5999.999999999995,0.0022799853924111955,0.0022746068297003373,0.002305706557639356,0.6,0.0016566361172873911,12,13,0.0,1.0
L8_06,E3_joint_independent,phi,5,0.06,0.06757325148378039,0.06725560472820279,0.06763894707576446,1.0,0.007991682599114647,12,13,0.0,1.0
L8_06,E3_joint_independent,vmag,5,0.002999999999999999,0.006286452136361283,0.006036110676244442,0.00630462393366144,1.0,0.00706000930412376,12,13,0.0,1.0
L8_06,E4_joint_constitutive_Cvcal,C_v,5,0.0004000000000000001,1.0,1.0,1.0,1.0,0.0,12,13,0.0,1.0
L8_06,E4_joint_constitutive_Cvcal,D,5,3.0000000000000015e-07,0.020788534279469275,0.02043162878081358,0.021015246521079542,0.8,0.009449624623911745,12,13,0.0,1.0
L8_06,E4_joint_constitutive_Cvcal,S_v,5,2.4000000000000004e-05,0.2693092956826133,0.2692351997581664,0.26932466119374104,1.0,0.007991682599115535,12,13,0.0,1.0
L8_06,E4_joint_constitutive_Cvcal,eta_s,5,0.5,0.012736032070886241,0.011633535088323948,0.013137914542309148,1.0,0.009788282348056065,12,13,0.0,1.0
L8_06,E4_joint_constitutive_Cvcal,k,5,1.9999999999999983e-12,0.9980488721799605,0.9971847176681168,0.9985128040380031,1.0,1.7617654258069244,12,13,0.0,1.0
L8_06,E4_joint_constitutive_Cvcal,mu,5,5999.999999999995,0.0022799853924111955,0.0022746068297003373,0.0023057063856534643,0.6,0.0016566361172873911,12,13,0.0,1.0
L8_06,E4_joint_constitutive_Cvcal,phi,5,0.06,0.06757325148378039,0.06725560472644751,0.06763894707576446,1.0,0.007991682599114647,12,13,0.0,1.0
L8_06,E4_joint_constitutive_Cvcal,vmag,5,0.002999999999999999,0.006286452136361283,0.006036110675004396,0.00630462393366144,1.0,0.00706000930412376,12,13,0.0,1.0
L8_06,E5_joint_network,C_v,5,0.0004000000000000001,1.0,1.0,1.0,1.0,0.9162907318741551,12,13,0.0,1.0
L8_06,E5_joint_network,D,5,3.0000000000000015e-07,0.020779116215323305,0.02042316756773907,0.02100674676024947,0.8,0.008767879738170947,12,13,0.0,1.0
L8_06,E5_joint_network,S_v,5,2.4000000000000004e-05,0.8390526349540927,0.839040640302473,0.839054302743808,1.0,0.9082633476383624,12,13,0.0,1.0
L8_06,E5_joint_network,eta_s,5,0.5,0.015057374755814597,0.0139587670089551,0.02480416815736471,1.0,0.008986849977192679,12,13,0.0,1.0
L8_06,E5_joint_network,k,5,1.9999999999999983e-12,0.47033065244322336,0.243354181513624,0.4768130350342247,0.8,0.42728902796935486,12,13,0.0,1.0
L8_06,E5_joint_network,mu,5,5999.999999999995,0.0024389791796157875,0.0023494045921012706,0.004224226189228069,0.6,0.002769717778880576,12,13,0.0,1.0
L8_06,E5_joint_network,phi,5,0.06,0.06744248093344668,0.06693874001090558,0.06751222623675973,1.0,0.008027384235793189,12,13,0.0,1.0
L8_06,E5_joint_network,vmag,5,0.002999999999999999,0.006283504444665696,0.006033687220366744,0.006301541641480923,1.0,0.00689273903841503,12,13,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal,C_v,5,0.0004000000000000001,0.9579261158497991,0.9577654091493829,0.9579933383967913,1.0,0.036516092590371585,15,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal,D,5,3.0000000000000015e-07,0.020784581102985547,0.020427990853516136,0.02101127164953287,0.8,0.009139948602566506,15,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal,S_v,5,2.4000000000000004e-05,0.2572326556187163,0.2571986401075615,0.25725547868877624,1.0,0.043325052991388446,15,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal,eta_s,5,0.5,0.012798358289470822,0.011537142104989543,0.013170725481924035,1.0,0.009032977033362477,15,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal,k,5,1.9999999999999983e-12,0.14262167694626268,0.14127317062519354,0.14452967150630158,1.0,0.08613544874876311,15,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal,mu,5,5999.999999999995,0.0022788524359578692,0.0022716005518064594,0.002304786351038274,0.6,0.0018846302073551868,15,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal,phi,5,0.06,0.06739897703280866,0.06708403963939193,0.06746343748517428,1.0,0.005776846909979483,15,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal,vmag,5,0.002999999999999999,0.006285540385989132,0.006035377340544816,0.006303564567646283,1.0,0.007000351064992749,15,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal_norm,C_v,5,0.0004000000000000001,0.9804635518777937,0.980450437535617,0.9804724312118315,1.0,0.020179268809398465,12,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal_norm,D,5,3.0000000000000015e-07,0.030150781793930492,0.029498013476714824,0.030890297443689818,0.8,0.045374401643899276,12,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal_norm,S_v,5,2.4000000000000004e-05,0.6582133395488686,0.6579206316743503,0.6583858286274771,1.0,0.6763214978407,12,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal_norm,eta_s,5,0.5,0.012774466344975876,0.01157554574641366,0.013154051458776735,1.0,0.011719348554477316,12,16,0.0,1.0
